canonical_precursor,n_rows,co2_min,co2_max,co2_range,ch4_min,ch4_max,ch4_range
[Cd].c1cn(CCCCn2ccnc2)cn1,2,1.061009965,5.913885778,4.852875813,2.9059423763,9.1497389006,6.243796524299999
[Cd].c1cn(Cc2cc(Cn3ccnc3)c(Cn3ccnc3)cc2Cn2ccnc2)cn1,3,1.086098972,1.274981541,0.188882569,4.1113739274,4.1535945987,0.04222067129999996
[Cd].c1cn(Cc2cc(Cn3ccnc3)cc(Cn3ccnc3)c2)cn1,2,5.94676277,6.184984189,0.23822141899999938,6.5960381255,7.1287683222,0.5327301967000002
[Cd].c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1,2,4.004005347,4.059635515,0.055630168000000424,6.4531095624,6.461240586000001,0.00813102360000073
[Cd].c1cn(c2cc(n3ccnc3)cc(n3ccnc3)c2)cn1,5,2.135802748,7.411380286,5.275577538,5.8719012071000005,11.036182298900002,5.164281091800001
[Cd].c1cn(c2ccc(N(c3ccc(n4ccnc4)cc3)c3ccc(n4ccnc4)cc3)cc2)cn1,2,4.00329415,5.034348435,1.0310542849999997,7.0213958964,10.0502869102,3.028891013800001
[Cd].c1nncn1n1cnnc1,3,0.896792087,2.682683128,1.7858910409999997,3.81394462,6.9421341148,3.1281894948
[Cl][Cu].[Cu].c1cc(c2ccncc2)ccn1,3,0.440753103,0.986863716,0.546110613,2.3564847731,11.432456038900002,9.075971265800002
[Cl][Mn].[Cl][Mn][Cl].[Mn].c1c2c(cc3c1=NN=N3)=NN=N2,2,4.19226013,4.406489925,0.2142297949999996,7.940903318999999,8.165802939099999,0.22489962009999953
[Co].[O-][n+]1ccc(c2cc[n+]([O-])cc2)cc1,3,0.498460263,0.526959459,0.02849919599999995,15.0742904053,15.3120476804,0.2377572750999999
[Co].c1cc(C2=NC(c3ccncc3)=N=C(c3ccncc3)N2)ccn1,2,0.302897886,2.460320152,2.157422266,12.2499519388,19.6261939355,7.376241996700001
[Co].c1cc(Nc2ccncc2)ccn1,2,2.377520701,3.413874147,1.0363534460000001,3.2125622749,4.771921428,1.5593591531
[Co].c1ccc(C2=NN=C(c3ccncc3)N2)nc1,2,0.252253386,1.211012699,0.9587593130000001,4.176304690299999,4.298041656600001,0.12173696630000119
[Co].c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1,5,0.346638169,1.521195243,1.174557074,2.5929676689,23.5315762055,20.9386085366
[Co].c1cn(c2ccc(n3ccnc3)cc2)cn1,3,0.250392552,3.234530468,2.984137916,2.3174530382,7.0786286189,4.7611755807
[Co].c1cn(c2ccc(n3ccnc3)nn2)cn1,2,0.851646157,0.887273036,0.035626878999999945,13.6935898468,14.0143160711,0.32072622429999953
[Co].c1ncc(c2ccc(c3cnc[nH]3)cc2)[nH]1,2,0.612026454,0.707770476,0.09574402199999998,2.2929702532,2.7442917214,0.4513214682000002
[Cu].c1cc(C2=NC(c3ccncc3)=N=C(c3ccncc3)N2)ccn1,2,0.363097754,0.670380591,0.30728283700000003,3.5909305403,10.2889199092,6.6979893689
[Cu].c1cc(C2=NN=NN2)ccn1,2,1.521015301,1.941625092,0.42060979099999996,2.5020619038,2.8485175088,0.34645560500000006
[Cu].c1cc(CCc2ccncc2)ccn1,3,0.824243611,4.654262534,3.830018923,6.135361452100001,14.1438406837,8.008479231599999
[Cu].c1cc(NNc2ccncc2)ccn1,2,1.341392785,1.445707418,0.10431463299999999,3.9602410124,4.0603811794,0.10014016700000017
[Cu].c1cc(c2cc(c3ccncc3)cc(c3ccncc3)c2)ccn1,3,0.475046573,0.518879678,0.04383310499999998,22.045170255,22.213720627,0.1685503720000021
[Cu].c1cc(c2cc(c3ccncc3)nc(c3ccncc3)c2)ccn1,3,0.939666918,0.979933316,0.04026639799999998,3.8962160547,4.8357529615,0.9395369067999999
[Cu].c1cc(c2ccncc2)ccn1,21,0.227151534,2.326454067,2.099302533,2.6325459042,23.36162947,20.7290835658
[Cu].c1cc(c2cnn[nH]2)ccc1c1cnn[nH]1,3,1.743761487,4.079654052,2.3358925650000004,4.7220331488,11.3060137527,6.583980603900001
[Cu].c1cc(c2nnc(c3ccncc3)o2)ccn1,2,1.499542645,2.566796947,1.0672543019999998,3.6707316125,8.263229080599999,4.592497468099999
[Cu].c1cn(c2ccc(n3ccnc3)cc2)cn1,2,0.395934769,3.145640182,2.749705413,6.5772535223,9.8716245203,3.294370997999999
[Cu].c1cnccn1,20,0.000869133,2.700411537,2.699542404,0.6584056329,13.2728494146,12.6144437817
[Cu].c1ncn(CCCCn2cncn2)n1,3,0.02049786,0.552211033,0.531713173,3.0378826584,4.2615738811,1.2236912227000003
[Cu].c1nncn1NNn1cnnc1,5,0.565327581,0.938652701,0.37332511999999995,3.1915342008,10.7559609385,7.5644267377
[Cu].c1nncn1n1cnnc1,3,0.604814164,2.283123862,1.678309698,4.22571462,7.949892458300001,3.724177838300001
[Cu][OH]([Cu])[Cu].c1cc(c2ccncc2)ccn1,2,2.159499023,2.511303666,0.3518046429999999,4.2182602808,7.347373200000001,3.1291129192000007
[Cu][O]([Cu])[Cu].c1cncc(n2cnnc2)c1,2,0.394036395,0.445616215,0.05157982,9.9920822363,10.0793979451,0.08731570880000028
[Fe].c1cc(OCC(COc2ccncc2)(COc2ccncc2)COc2ccncc2)ccn1,2,1.703614892,2.51553416,0.811919268,6.1635783546,9.6965448456,3.532966491
[Fe].c1ccc(C2=NN=C(c3ccncc3)N2)nc1,5,0.269764818,1.094738852,0.824974034,3.4119282229000003,14.2118890046,10.7999607817
[Fe].c1nncn1NNn1cnnc1,5,0.932565317,1.449421703,0.5168563860000001,4.3447310085,4.928978496,0.5842474874999999
[Fe].c1nncn1n1cnnc1,3,1.465392367,1.840334682,0.37494231499999997,4.2937006876,4.2984720424,0.004771354799999905
[I][Cu]12[S]3[Cu]4[S]5[Cu]6[S]1[Mo]53462.c1cc(c2ccncc2)ccn1,2,1.849187336,1.932900448,0.08371311200000009,3.3589361075,3.406210252,0.047274144500000226
[I][Zn][I].c1cc(C2=NC(c3ccncc3)=N=C(c3ccncc3)N2)ccn1,78,0.190808785,0.743552689,0.5527439040000001,1.3644504871,7.316906840900001,5.952456353800001
[I][Zn][I].c1cc(C2N=C(c3ccncc3)N=C(c3ccncc3)N2)ccn1,2,0.245928646,0.246402034,0.00047338799999999126,5.3009751859,5.3229285218,0.021953335900000148
[La].[O-][n+]1ccc(c2cc[n+]([O-])cc2)cc1,2,0.263251496,1.339655431,1.076403935,10.2120004856,12.8802222034,2.6682217178
[Ni].c1ccc(C2=NN=C(c3ccncc3)N2)nc1,3,0.253155749,1.140956495,0.8878007459999999,3.4275732309,4.1713116383,0.7437384073999995
[OH].[Zn],19,0.809627315,1.744271721,0.9346444060000001,2.1391754622,2.2835657372,0.14439027500000012
[S]12[Cu]3[S]4[Cu]5[S]6[Cu]1[Mo]24635.c1cc(c2ccncc2)ccn1,2,1.609642363,1.857022102,0.24737973899999988,5.8035424147,6.265384589400001,0.461842174700001
[Zn].c1cc(c2ccncc2)ccn1,4,1.45910104,9.167376152,7.708275111999999,5.0191930636,16.5642888519,11.5450957883
[Zn].c1ccc(NNc2nccn2Cn2ccnc2NNc2ccccc2)cc1,2,0.943630448,0.967606949,0.02397650100000004,6.3527039049,7.452503983200001,1.0998000783000004
[Zn].c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1,2,1.174757341,8.181715279,7.006957938,4.5440924848,12.4588536986,7.9147612138
[Zn].c1cn(c2cc(n3ccnc3)cc(n3ccnc3)c2)cn1,3,1.782786781,7.077578285,5.294791504000001,9.5405338257,14.8996045798,5.359070754099999
[Zn].c1cn(c2ccc(n3ccnc3)cc2)cn1,2,0.246700865,0.251962036,0.005261171000000009,2.1705770308,2.198759016,0.028181985199999815
[Zn].c1nncn1NNn1cnnc1,2,1.148318763,1.172588487,0.024269724000000048,4.7274831153,4.8215068215,0.09402370619999978
